"FSC.A","SSC.A","FL1.A","FL2.A","FL3.A","FL4.A","FSC.H","SSC.H","FL1.H","FL2.H","FL3.H","FL4.H","Width","Time","Species","Media","Temp","Rep","Time_point","hours"
18211.3585013356,1927.19249297929,40555.3987762278,8142.72974268819,3400.09566428457,489.47749948629,20977.3328386493,6083.75666111098,38416.0222607822,7681.7956574351,3292.24114705815,477.983515605379,66.9507066371378,354.119957076646,"Amac","noB12","cold","2","1",3
17988.4725775834,1923.20070567844,37188.6615219544,7464.21124958732,3116.8832741829,482.317369593925,20786.6234318257,6094.0330141961,35300.685395345,7059.82419940574,3031.69515516672,457.701077088148,66.0758294816771,356.072548695939,"Amac","noB12","cold","3","1",3
15470.2569176018,1955.34592265908,35121.261906789,7045.88499327396,2942.93875048955,480.684897917483,17778.1321453505,6149.01771757454,32985.3570248778,6596.99992337426,2846.56668142422,443.078992626901,65.5853270216425,354.779275290752,"Rpom","full","med","1","1",3
15280.4438908638,1982.37668536517,40497.2450382304,8138.80323844678,3403.26441254284,486.889800074552,17526.7232591757,6170.2781227555,37926.6125410261,7596.86902564755,3270.73534198253,474.855524542917,66.9546053768036,353.342418925185,"Rpom","full","med","2","1",3
15740.3636646247,1999.27534973027,37288.5398646795,7481.99385571912,3129.29954283624,483.56373777087,18046.0383651824,6189.29343512846,34948.7626588644,6990.40091432751,3016.8248057054,456.385325043431,66.2171070677517,354.780561397093,"Rpom","full","med","3","1",3
14172.2308755862,1796.64723439432,28958.5022202389,5803.76576662253,2426.70183690937,471.651096951652,16384.3611344799,5993.5673789476,27342.606721435,5460.55402093682,2373.2614029569,407.080440682678,63.6968477728114,354.587854890744,"Amac","full","med","1","1",3
14423.5768428451,1802.85471075987,33681.1451471809,6766.19384360023,2830.30639191907,476.788884984336,16634.5341577755,5997.14503502882,31695.5432047074,6349.70658781132,2747.55764241441,437.596237672621,65.3059881716973,354.610346400293,"Amac","full","med","2","1",3
13829.3327029084,1790.19211815086,32102.6546270883,6446.49223885416,2696.08137863167,474.658032920482,16002.2093395146,5983.3284129437,30298.9544018267,6064.83302965304,2625.68469528181,427.904290733522,64.6759231496644,354.719376340614,"Amac","full","med","3","1",3
15349.7596329011,2026.65950737106,43614.6488832417,8780.33145293388,3679.93017773219,491.326401114462,17551.9945731213,6214.43216784287,40740.6925508626,8173.57128423373,3521.16835570932,495.324189029898,67.6239150069654,354.769721231419,"Rpom","noB12","med","1","1",3
15515.9234343991,1991.85949671942,37327.1160313862,7508.7732129867,3146.30653078232,483.121737963571,17789.8583031407,6173.1235389255,34972.2633853847,7015.64120600886,3033.09790876539,458.001038201581,66.1534772690355,355.234442867131,"Rpom","noB12","med","2","1",3
15901.5468781763,1985.4694206476,35399.8277043706,7110.11038913896,2977.06937708727,481.221722085088,18216.018948744,6187.9178815159,33146.4987077102,6639.54162915638,2874.61444024975,448.018375199652,65.7654856976913,354.422941774357,"Rpom","noB12","med","3","1",3
14819.5020704169,1861.91303111313,27598.7157044537,5526.52909959615,2316.58704851829,469.72039701951,17029.1609692281,6070.02652295091,25921.5784028212,5174.56820431147,2260.00256526932,397.481292304192,63.2505147602525,356.97124168136,"Amac","noB12","med","1","1",3
15033.8927102189,1858.17114842283,28963.9507810682,5809.23235148922,2436.77709623056,471.491201988277,17290.6410206942,6073.83886672757,27218.4536664529,5443.46367592903,2375.11567073136,407.669914261234,63.6666174893465,355.276707540586,"Amac","noB12","med","2","1",3
14967.1349894526,1878.77070149062,25524.0821824412,5102.43986806988,2141.08728715779,466.143264221531,17221.0344510099,6089.77366176008,24033.8282752351,4786.15024532942,2098.91376175658,382.73913499528,62.3478200062935,354.959232194679,"Amac","noB12","med","3","1",3
13585.1770949338,1873.38666568578,23512.4411099921,4646.50206874158,1937.85001052762,465.446155641411,15387.6099908422,6066.18534199558,21743.0706948993,4295.23217089759,1889.53184796589,366.100463976499,61.4134895649681,353.631274400623,"Rpom","full","hot","1","1",3
12835.7970072954,1858.31652938192,40881.1630264489,8184.09006701214,3405.66366686192,488.9194508984,14531.5186868871,6041.15742388614,37454.8125565792,7501.05774086956,3230.54389421554,477.308673462238,67.3334968231591,353.167280921298,"Rpom","full","hot","2","1",3
13874.2806561569,1872.41420274616,24318.5121745934,4808.99553495398,2004.98971731248,466.659476683772,15636.3787069878,6061.74789644253,22364.1887339657,4423.92592565168,1944.34681485979,371.88459250593,61.9118517476373,353.78933572259,"Rpom","full","hot","3","1",3
14821.0756985772,1848.46236944784,25500.1914948961,5076.74441729397,2129.13020927758,468.379584597801,16877.7860639262,6028.06748512198,23654.9247940724,4698.34514641548,2062.91362471919,380.098793993615,62.0799195995744,354.884609624404,"Amac","full","hot","1","1",3
14449.8102557752,1797.22782274221,26776.2576146107,5336.97724540865,2236.29938296338,469.574459637646,16485.809651123,5982.99752311155,24865.5401510902,4948.93174351092,2168.41185191121,389.829852333739,62.5863851270134,356.095713525997,"Amac","full","hot","2","1",3
14318.7196501934,1754.22783419881,27978.4255785778,5584.93779538099,2334.3829819365,472.724911707469,16340.9750618648,5930.74459176074,25977.5605074118,5182.83192671634,2262.28776672238,399.225030117277,63.1441407738167,355.935787562508,"Amac","full","hot","3","1",3
15356.765140981,1886.7912444368,29277.2558515363,5822.13042659362,2422.57826851262,473.094022201657,17160.8834180506,6061.51423993973,26703.5649865832,5323.57178101558,2321.91250482493,406.448723195476,64.0093010710183,355.041271177376,"Rpom","noB12","hot","1","1",3
14988.9311789458,1911.97040177912,25401.4377768345,5027.31393031153,2095.75889561494,468.063808042965,16836.7681049756,6094.64999354053,23298.0403970729,4618.94415786948,2027.2745275358,379.306211243171,62.2231055293075,353.782546508194,"Rpom","noB12","hot","2","1",3
15476.0305556858,1904.15572567409,27257.1156998828,5409.77131535756,2255.36497069168,470.630248534584,17373.2574232122,6083.27085814771,24986.1074958968,4969.67488393904,2174.50828135991,393.536063305979,63.0616506447831,353.414213364595,"Rpom","noB12","hot","3","1",3
21121.1959091426,2551.91619920979,48608.8901191812,9729.94668552754,4067.15334211339,497.543176755605,23272.0551355218,6674.04004682698,44439.0141131327,8853.32806529763,3800.7277693771,512.77287286799,68.7325008536169,354.346048160252,"Amac","noB12","hot","1","1",3
19566.0642512122,2330.00269075892,42660.1957059972,8545.7257855054,3573.66884979399,490.770304485533,21762.133921314,6448.87793484253,39007.1463754169,7788.65190174993,3355.91276522194,482.094344734801,67.3985686657386,354.265833901694,"Amac","noB12","hot","2","1",3
19157.8330151146,2367.9468496346,34026.7059470848,6794.62278383386,2845.69124632011,477.970899446017,21326.6383216862,6506.77479519568,31200.1845919433,6211.71949097544,2694.45685236219,430.474882666642,65.0023983973063,354.241109470377,"Amac","noB12","hot","3","1",3
18597.276521885,2427.39049136341,80107.4728324669,16063.7413214825,6607.65143384203,529.165235619654,19644.9943987926,6546.30382357874,69089.1032533959,13758.1534294818,5798.04046620828,645.493476438035,79.1194700654033,392.881754150595,"Rpom","full","cold","1","2",6
18380.727710018,2242.64954057395,75347.3628051051,15094.6457132645,6203.99268790302,520.796199496642,20514.4043693875,6429.71067327883,68609.6422433692,13649.791716928,5720.90899343252,627.340168878166,74.2967877406961,352.847279929709,"Rpom","full","cold","2","2",6
17106.7825186339,2160.10139333959,84817.5639750013,17032.8055344086,7024.73838145991,536.924083352513,19574.2438078714,6359.0209266505,78971.9986544624,15738.1651470354,6598.46146628189,670.669564293681,73.9971849937149,355.616858169715,"Rpom","full","cold","3","2",6
16758.111378118,1890.3602418285,82685.1362351304,16610.4644651284,6853.20758758672,537.330263358198,19173.1994432725,6096.51933323185,76756.0004349433,15294.1879390209,6433.75291955723,669.173575016854,74.0892068808038,356.207652828219,"Amac","full","cold","1","2",6
16463.4511660701,1882.97880464259,88065.2591170409,17714.4751057598,7333.00565137217,543.045135047185,18913.5410348194,6088.05460462089,81906.7747803449,16335.2460787504,6891.86385725133,691.094099143074,74.5951079292765,356.019177785009,"Amac","full","cold","2","2",6
17620.1840752615,1886.49628422768,74604.7246123929,14964.3083512903,6171.0358017554,526.058958322384,20255.6664214012,6079.19520681137,69704.340442529,13886.2010406265,5843.29247910864,637.294949282598,72.7005518473748,354.020549745099,"Amac","full","cold","3","2",6
18235.7522983693,2226.29174207839,45660.7595018774,9117.77507045931,3773.15210207371,485.904625552644,20872.5595054792,6452.67895765238,42670.290166311,8494.28921184617,3608.09279919321,496.243730696849,68.1966827845161,354.319898790711,"Rpom","noB12","cold","1","2",6
18173.0195168804,2246.67557988762,41514.4468136196,8281.26362195649,3427.18077126255,482.216241655861,20816.7293473563,6472.96874609806,38847.236459684,7731.2786245978,3292.34564664073,474.052451616002,67.2173077846612,354.364231859002,"Rpom","noB12","cold","2","2",6
18528.5903823087,2208.23376074874,48231.92173061,9633.9881996182,3987.84961904279,488.989483553799,21179.0470241414,6417.02790025848,45037.8211359451,8964.57582822293,3807.25786832903,510.274196273208,68.7471491561502,354.825443886946,"Rpom","noB12","cold","3","2",6
17431.2252375329,1995.06982039348,38887.4485068809,7759.01204066038,3211.83283549834,479.706925695232,20017.6667515688,6221.63414144689,36412.2482151265,7256.35886570804,3095.20439021002,463.082185225492,66.7826583616984,353.301749754942,"Amac","noB12","cold","1","2",6
17507.4881514013,2010.17268537199,37468.6021524566,7478.1107265899,3099.41431298302,476.623731338651,20056.7629193954,6244.15842360098,35007.2893556597,6979.52041497253,2984.91276886309,455.444970359105,66.5375089233061,354.860804183867,"Amac","noB12","cold","2","2",6
17908.4832946146,2009.73096092925,53031.3258148539,10623.6863709961,4407.59766279479,499.090095036959,20466.3989933122,6223.26742696234,49443.2069482577,9863.57627595917,4194.90365364308,538.501246040127,69.6138401971137,354.079640971489,"Amac","noB12","cold","3","2",6
15259.9015564537,2032.37508409648,23928.7185171135,4656.27175606427,1909.81876498539,460.746405533913,16922.7228601396,6275.28989496653,21495.8322852682,4217.38222196284,1839.84940447531,364.46691502486,62.1325214679072,355.203352187158,"Rpom","full","med","1","2",6
15389.323779749,2078.80766394036,22531.5679451974,4376.6106325813,1799.27679218196,459.023998380023,17078.5156350837,6325.52772399805,20292.0791796726,3970.72649386911,1739.85442102282,353.421365258735,61.3253338733257,353.77062836672,"Rpom","full","med","2","2",6
14385.2584241065,2039.91774668032,14062.9631447291,2696.33888642524,1125.68115186189,449.486847775849,16057.9412873346,6301.22688718724,12801.0546185027,2464.83161780321,1123.81575955929,284.117587723133,56.1343203877431,355.61428834647,"Rpom","full","med","3","2",6
14160.3549558111,1896.1488520027,17289.2370845257,3318.64370896404,1368.96396373357,453.353667695903,15699.3200757525,6136.22878917176,15605.8326675155,3019.93909113179,1349.08146756292,314.030113897915,58.5016017314852,355.778589561018,"Amac","full","med","1","2",6
15101.8853365856,1898.72916682028,24151.8133976513,4701.50782271944,1927.67845223857,461.664321350147,16706.3563735734,6129.80058074972,21643.7917824946,4253.99716261435,1856.91660534237,368.236064882338,62.2550904084862,354.837157069352,"Amac","full","med","2","2",6
15396.9848237373,1874.24835656629,35517.8361453769,6992.33096617611,2857.13078682914,479.508732721493,16840.7651988899,6081.35389557495,31361.9121366936,6232.42594766355,2676.21920293639,444.519748357263,66.6405680620362,355.828184766369,"Amac","full","med","3","2",6
15591.9875249516,2110.26491041943,19194.615064192,3710.83454501412,1533.53055214009,456.464552587764,17242.7527327976,6361.94770199705,17309.8336649996,3368.61127583701,1496.14123925662,329.041201235087,59.4698541383677,354.937744341997,"Rpom","noB12","med","1","2",6
15805.222623608,2078.59365701559,24829.525484781,4840.95275426875,1987.33178767632,464.392832962138,17399.1899970304,6317.15851818857,22167.3822835932,4362.34843355605,1904.72136154417,372.76438752784,62.5122524127691,354.361074981441,"Rpom","noB12","med","2","2",6
16280.9488352924,2092.78576588261,27795.8921502443,5442.67454365235,2231.69373558795,468.753475510044,17872.3539458543,6322.49367827214,24752.8895621692,4893.59198080806,2124.50455055093,394.301104511257,63.7445708773604,353.49313022656,"Rpom","noB12","med","3","2",6
14393.4034799879,1899.98929059353,21584.1359231898,4180.43709583565,1716.20731164297,460.358767646612,15818.6837765015,6123.14830997318,19230.2824153722,3766.606025148,1659.89175352932,350.543720588979,61.0428831655113,355.834907402723,"Amac","noB12","med","1","2",6
