"FSC.A","SSC.A","FL1.A","FL2.A","FL3.A","FL4.A","FSC.H","SSC.H","FL1.H","FL2.H","FL3.H","FL4.H","Width","Time","Species","Media","Temp","Rep","Time_point","hours"
13129.0163496517,1896.5860772917,16333.6454085399,3250.02859175537,1394.21470663248,454.995154167282,15162.1884773884,6078.96198504638,15522.0042283582,3061.87493456112,1393.62203847135,310.272910318536,57.4225673517054,356.340443239325,"Amac","full","med","2","3",2
14045.8628265944,1840.79192831865,36641.563828025,7416.26632030721,3132.03763270838,481.982516376779,16156.4390934418,5979.36322566072,34481.1585272193,6952.76994202244,3025.99516602665,459.205993524584,66.190949476696,355.050387772005,"Amac","full","med","3","3",2
14408.3949418699,2024.06563862425,41518.3130752462,8422.07900048442,3576.24061440336,486.991946552559,16493.8819433231,6169.59797351849,38872.7974729533,7852.34547069272,3427.9841958663,481.63273050218,67.1058856773777,356.260112223478,"Rpom","noB12","med","1","3",2
13960.7466032736,2042.66248848965,22129.5646740458,4433.21233533159,1892.56144175296,462.074173604194,16038.1752579257,6221.36028789957,20855.9883675042,4146.25786931765,1853.35946103396,352.337699434349,60.1518050100539,356.127957454006,"Rpom","noB12","med","2","3",2
13848.5839692488,1995.1662532427,23319.3469352976,4679.70127435572,1994.27250004734,467.097517562629,15958.7263638257,6167.13739561834,22046.3425612088,4393.83704152544,1954.97195659995,364.524341519759,60.7401677680786,355.101607619625,"Rpom","noB12","med","3","3",2
12957.3528209922,1871.69371703278,18594.2252787608,3713.04612405689,1585.51835481071,459.300767844028,15002.2493690325,6049.4678239968,17674.4464311945,3502.22294184416,1577.61774721239,333.344047539561,58.8289644120985,354.937303865928,"Amac","noB12","med","1","3",2
13223.2467429577,1885.23625503018,24559.1374496982,4939.33262072435,2098.34935865191,464.930470321932,15285.4826081489,6062.92595573441,23232.3297660966,4647.36763078471,2060.38499748491,379.492819416499,61.9271001006036,353.493762575453,"Amac","noB12","med","2","3",2
14136.4793231919,1945.92920003466,21432.4433538389,4256.03979403646,1809.26745553341,461.277976507284,16324.395959946,6109.85978636234,20295.9667042121,4007.40212399896,1787.81566016017,352.731739921526,60.2243938062408,353.783366959191,"Amac","noB12","med","3","3",2
17597.8597103563,2324.67550531361,36935.2586476349,7451.73030839758,3157.56329443634,483.747134819754,20070.0833506981,6456.38633048552,34786.6638883101,6984.63961241925,3043.48598666389,454.306886851427,65.7553136070015,355.970045842884,"Rpom","full","hot","1","3",2
17614.8289053084,2367.23439710737,46180.716082377,9338.88911596709,3952.56699680344,487.203898758057,20191.4649688204,6515.72713933868,43629.5062097155,8780.85285332495,3800.4651260284,505.578158570455,67.8452025362888,353.28428444165,"Rpom","full","hot","2","3",2
17508.0310017538,2265.59816362323,53043.8942020014,10731.8218817703,4539.5817084494,499.997781904467,19992.4587331064,6395.07773651088,49918.5166099247,10041.3723821314,4335.87908800165,544.366811100794,69.2476013618075,354.496595481275,"Rpom","full","hot","3","3",2
17041.5745051752,2065.14189213728,48829.1585981478,9885.92943526421,4175.81677864536,496.688832395133,19474.3767205375,6183.2043580897,45959.5992010169,9256.41728708916,4008.0444888324,524.56186671509,68.6199745778101,355.001670601053,"Amac","full","hot","1","3",2
17182.9471867697,2076.78842351249,60522.1312601114,12150.7866618731,5134.31677152616,513.820564443645,19588.6104979328,6179.2139133561,56676.8535682186,11320.1874887651,4883.97415063815,582.543555635448,70.4150997663131,354.997447420457,"Amac","full","hot","2","3",2
17107.4867333775,2026.25682507583,51004.58251107,10333.064572365,4366.93438164639,503.107527631533,19648.1578396848,6171.65091872668,48215.7023813675,9714.38464488686,4193.5946445382,538.462257243471,68.8709598689028,356.771800146438,"Amac","full","hot","3","3",2
17907.8344093115,2308.08496300834,53167.2453701522,10778.2765656661,4574.32694029499,502.528674426276,20497.9860986758,6440.3580415626,50227.8844069554,10126.002120541,4391.62169549032,546.440224306112,69.1940530606475,392.558173507375,"Rpom","noB12","hot","1","3",2
17423.0016571121,2187.51697420279,37435.4343425296,7556.44656932999,3210.73795234683,482.101397348621,19957.4534664995,6326.73351845217,35316.1323002508,7093.96363310641,3105.77758867789,458.079541383017,65.9231906126836,355.54608563239,"Rpom","noB12","hot","2","3",2
16270.007151728,2209.48289152499,24533.9451415357,4929.52006338058,2097.35446019442,466.744336430988,18750.014603229,6383.33694488459,23321.8686137639,4650.99614577534,2060.34987794955,372.984711575521,61.1309151642328,356.008650593122,"Rpom","noB12","hot","3","3",2
16594.4890903503,2002.63322065151,28672.6306699447,5773.5758143823,2446.72667486171,470.472771972956,19036.5564535956,6142.12043638599,27101.6949600492,5428.07151198525,2383.40608481868,407.022495390289,63.4401044867855,355.366226183159,"Amac","noB12","hot","1","3",2
17408.8081724979,2148.09932140654,23765.1948826415,4756.95940189771,2022.79839017655,467.18789107253,19885.6151993185,6314.66085015129,22433.0959137511,4460.6246291237,1980.75447254781,369.825152022561,61.364912899151,355.107488029141,"Amac","noB12","hot","2","3",2
15765.6951774611,2091.27587540535,14076.3378454765,2792.21572010829,1203.54571148068,453.501770148454,18178.1119804837,6315.03751524708,13433.5009668878,2636.70071103442,1215.14553892839,290.865379466278,55.6479338351233,353.98232826585,"Amac","noB12","hot","3","3",2
17866.2913415614,2444.58221024259,98874.5431976167,20165.1546318627,8624.76124272946,567.858419633991,20189.3179647231,6541.4784603017,91370.4268690594,18519.9064169859,8015.0554215728,748.247789284532,76.4687189672294,354.388707618102,"Rpom","full","cold","1","4",3
